brats_name,ED,TC,ET,WT
BraTS-GLI-01359-000_AUCseg_cc.nii.gz,0.465,0.6522,0.9103,0.7596
BraTS-GLI-01359-000_AUCseg_t2.nii.gz,0.5258,0.2519,0.9103,0.7596
BraTS-GLI-01000-000_AUCseg_cc.nii.gz,0.8187,0.9713,0.7819,0.8699
BraTS-GLI-01000-000_AUCseg_t2.nii.gz,0.8152,0.891,0.7819,0.87
BraTS-GLI-00563-000_AUCseg_cc.nii.gz,0.8551,0.0092,0.483,0.7675
BraTS-GLI-00563-000_AUCseg_t2.nii.gz,0.484,0.0217,0.483,0.7674
BraTS-GLI-00775-000_AUCseg_cc.nii.gz,0.1224,0.6308,0.2837,0.1594
BraTS-GLI-00775-000_AUCseg_t2.nii.gz,0.115,0.0087,0.2837,0.1594
BraTS-GLI-01052-000_AUCseg_cc.nii.gz,0.3741,0.9045,0.8805,0.6354
BraTS-GLI-01052-000_AUCseg_t2.nii.gz,0.3579,0.417,0.8805,0.6333
BraTS-GLI-00019-000_AUCseg_cc.nii.gz,0.8493,0.8956,0.7451,0.8696
BraTS-GLI-00019-000_AUCseg_t2.nii.gz,0.7504,0.1299,0.7451,0.8696
BraTS-GLI-00789-000_AUCseg_cc.nii.gz,0.7495,0.0075,0.7388,0.9214
BraTS-GLI-00789-000_AUCseg_t2.nii.gz,0.7091,0.4833,0.7388,0.9214
BraTS-GLI-00343-000_AUCseg_cc.nii.gz,0.7404,0,0.869,0.8026
BraTS-GLI-00343-000_AUCseg_t2.nii.gz,0.6383,0.1175,0.869,0.8026
BraTS-GLI-00346-000_AUCseg_cc.nii.gz,0.8946,0.4511,0.791,0.8971
BraTS-GLI-00346-000_AUCseg_t2.nii.gz,0.5985,0.0136,0.791,0.8971
BraTS-GLI-00078-000_AUCseg_cc.nii.gz,0.8705,0.948,0.8517,0.9191
BraTS-GLI-00078-000_AUCseg_t2.nii.gz,0.7832,0.554,0.8517,0.9189
BraTS-GLI-00433-000_AUCseg_cc.nii.gz,0.665,0.892,0.8369,0.93
BraTS-GLI-00433-000_AUCseg_t2.nii.gz,0.5938,0.5232,0.8369,0.93
BraTS-GLI-00339-000_AUCseg_cc.nii.gz,0.8781,0.1457,0.7635,0.8789
BraTS-GLI-00339-000_AUCseg_t2.nii.gz,0.3886,0.0081,0.7635,0.8789
BraTS-GLI-00768-000_AUCseg_cc.nii.gz,0.3122,0.0248,0.0731,0.3144
BraTS-GLI-00768-000_AUCseg_t2.nii.gz,0.0353,0.0063,0.0731,0.3145
BraTS-GLI-00298-000_AUCseg_cc.nii.gz,0.6001,0,0.8919,0.773
BraTS-GLI-00298-000_AUCseg_t2.nii.gz,0.6299,0.493,0.8919,0.773
BraTS-GLI-01529-000_AUCseg_cc.nii.gz,0.097,0.0039,0,0.906
BraTS-GLI-01529-000_AUCseg_t2.nii.gz,0.0647,0.6821,0,0.906
BraTS-GLI-00017-000_AUCseg_cc.nii.gz,0.9151,0.0959,0.2329,0.9093
BraTS-GLI-00017-000_AUCseg_t2.nii.gz,0.7289,0.0033,0.2329,0.9094
BraTS-GLI-00491-000_AUCseg_cc.nii.gz,0.7178,0.0085,0.657,0.9056
BraTS-GLI-00491-000_AUCseg_t2.nii.gz,0.6581,0.5277,0.657,0.9053
BraTS-GLI-00301-000_AUCseg_cc.nii.gz,0.6715,0.9053,0.9511,0.8486
BraTS-GLI-00301-000_AUCseg_t2.nii.gz,0.5235,0.655,0.9511,0.8486
BraTS-GLI-00567-000_AUCseg_cc.nii.gz,0.0845,0.0106,0.4906,0.4901
BraTS-GLI-00567-000_AUCseg_t2.nii.gz,0.1136,0.5853,0.4906,0.4904
BraTS-GLI-00031-000_AUCseg_cc.nii.gz,0.8006,0,0.1814,0.8369
BraTS-GLI-00031-000_AUCseg_t2.nii.gz,0.0242,0.0471,0.1814,0.8369
BraTS-GLI-00655-001_AUCseg_cc.nii.gz,0.7676,0.1886,0.8373,0.8726
BraTS-GLI-00655-001_AUCseg_t2.nii.gz,0.4706,0.0671,0.8373,0.8726
BraTS-GLI-00364-000_AUCseg_cc.nii.gz,0.76,0.177,0.9237,0.8801
BraTS-GLI-00364-000_AUCseg_t2.nii.gz,0.375,0.2557,0.9237,0.8803
BraTS-GLI-01104-000_AUCseg_cc.nii.gz,0.123,0.0254,0.4134,0.4595
BraTS-GLI-01104-000_AUCseg_t2.nii.gz,0.1509,0.1068,0.4134,0.4595
BraTS-GLI-00156-000_AUCseg_cc.nii.gz,0.214,0.9557,0.9178,0.6743
BraTS-GLI-00156-000_AUCseg_t2.nii.gz,0.1155,0.7949,0.9178,0.6743
BraTS-GLI-00516-000_AUCseg_cc.nii.gz,0.4306,0.0151,0.5803,0.5393
BraTS-GLI-00516-000_AUCseg_t2.nii.gz,0.0653,0.1678,0.5803,0.5389
BraTS-GLI-00729-000_AUCseg_cc.nii.gz,0.0395,0.6159,0.2929,0.0803
BraTS-GLI-00729-000_AUCseg_t2.nii.gz,0.036,0.0699,0.2929,0.0803
BraTS-GLI-01120-000_AUCseg_cc.nii.gz,0.5322,0.0186,0.8277,0.8759
BraTS-GLI-01120-000_AUCseg_t2.nii.gz,0.5207,0.0777,0.8277,0.8759
BraTS-GLI-01241-000_AUCseg_cc.nii.gz,0.5595,0.1416,0.7829,0.8391
BraTS-GLI-01241-000_AUCseg_t2.nii.gz,0.5658,0.2071,0.7829,0.8391
BraTS-GLI-00336-000_AUCseg_cc.nii.gz,0.931,0.9694,0.9493,0.9478
BraTS-GLI-00336-000_AUCseg_t2.nii.gz,0.4407,0.2842,0.9493,0.9478
BraTS-GLI-01497-000_AUCseg_cc.nii.gz,0.0674,0.0001,0.0199,0.1889
BraTS-GLI-01497-000_AUCseg_t2.nii.gz,0.0422,0.3782,0.0199,0.1899
BraTS-GLI-01399-000_AUCseg_cc.nii.gz,0.5534,0.8981,0.8878,0.793
BraTS-GLI-01399-000_AUCseg_t2.nii.gz,0.2641,0.3147,0.8878,0.793
BraTS-GLI-00432-000_AUCseg_cc.nii.gz,0.8634,0.0995,0.1578,0.8507
BraTS-GLI-00432-000_AUCseg_t2.nii.gz,0.8395,0.0156,0.1578,0.8507
BraTS-GLI-00084-001_AUCseg_cc.nii.gz,0.0339,0,0.003,0.1783
BraTS-GLI-00084-001_AUCseg_t2.nii.gz,0.0364,0,0.003,0.1795
BraTS-GLI-00716-000_AUCseg_cc.nii.gz,0.0064,0,0.608,0.2187
BraTS-GLI-00716-000_AUCseg_t2.nii.gz,0.0068,0.4608,0.608,0.2187
BraTS-GLI-00675-000_AUCseg_cc.nii.gz,0.0219,0.1228,0.3108,0.0732
BraTS-GLI-00675-000_AUCseg_t2.nii.gz,0.0266,0.0051,0.3108,0.0732
BraTS-GLI-00043-000_AUCseg_cc.nii.gz,0.7998,0,0.2286,0.9468
BraTS-GLI-00043-000_AUCseg_t2.nii.gz,0.4765,0.2571,0.2286,0.9468
BraTS-GLI-00430-000_AUCseg_cc.nii.gz,0.8378,0.9008,0.7874,0.8752
BraTS-GLI-00430-000_AUCseg_t2.nii.gz,0.5414,0.195,0.7874,0.8752
BraTS-GLI-01084-000_AUCseg_cc.nii.gz,0.5723,0.1678,0.7401,0.7977
BraTS-GLI-01084-000_AUCseg_t2.nii.gz,0.6857,0.4335,0.7401,0.7977
BraTS-GLI-01264-000_AUCseg_cc.nii.gz,0.1996,0,0.6744,0.4295
BraTS-GLI-01264-000_AUCseg_t2.nii.gz,0.2415,0.4021,0.6744,0.4295
BraTS-GLI-01265-000_AUCseg_cc.nii.gz,0.1234,0.1017,0.6238,0.8971
BraTS-GLI-01265-000_AUCseg_t2.nii.gz,0.1693,0.6803,0.6238,0.8971
BraTS-GLI-01098-000_AUCseg_cc.nii.gz,0.8353,0.8727,0.8097,0.8725
BraTS-GLI-01098-000_AUCseg_t2.nii.gz,0.7457,0.3162,0.8097,0.8725
BraTS-GLI-00280-000_AUCseg_cc.nii.gz,0.3773,0.0089,0.5522,0.5895
BraTS-GLI-00280-000_AUCseg_t2.nii.gz,0.4643,0.1781,0.5522,0.5895
BraTS-GLI-01207-000_AUCseg_cc.nii.gz,0.7581,0.0023,0.7159,0.8526
BraTS-GLI-01207-000_AUCseg_t2.nii.gz,0.7548,0.4973,0.7159,0.8526
BraTS-GLI-01279-000_AUCseg_cc.nii.gz,0.0847,0.0099,0.2915,0.0995
BraTS-GLI-01279-000_AUCseg_t2.nii.gz,0.0986,0.0008,0.2915,0.0995
BraTS-GLI-01126-000_AUCseg_cc.nii.gz,0.598,0.049,0.8832,0.9021
BraTS-GLI-01126-000_AUCseg_t2.nii.gz,0.662,0.7379,0.8832,0.9021
BraTS-GLI-00777-000_AUCseg_cc.nii.gz,0.7181,0.0016,0.7798,0.9481
BraTS-GLI-00777-000_AUCseg_t2.nii.gz,0.8611,0.8927,0.7798,0.9481
BraTS-GLI-01086-000_AUCseg_cc.nii.gz,0.9213,0.2404,0.6405,0.9181
BraTS-GLI-01086-000_AUCseg_t2.nii.gz,0.3853,0.0197,0.6405,0.9175
BraTS-GLI-00739-000_AUCseg_cc.nii.gz,0.4413,0.8187,0.6568,0.4952
BraTS-GLI-00739-000_AUCseg_t2.nii.gz,0.1164,0.055,0.6568,0.4946
BraTS-GLI-00142-000_AUCseg_cc.nii.gz,0.3899,0.7226,0.831,0.6047
BraTS-GLI-00142-000_AUCseg_t2.nii.gz,0.362,0.2027,0.831,0.6039
BraTS-GLI-00109-000_AUCseg_cc.nii.gz,0.8577,0.0049,0.4885,0.7889
BraTS-GLI-00109-000_AUCseg_t2.nii.gz,0.5688,0.0743,0.4885,0.7889
BraTS-GLI-00631-000_AUCseg_cc.nii.gz,0.2123,0.0021,0.289,0.2326
BraTS-GLI-00631-000_AUCseg_t2.nii.gz,0.0734,0.0528,0.289,0.2327
BraTS-GLI-00217-000_AUCseg_cc.nii.gz,0.9208,0,0.7663,0.932
BraTS-GLI-00217-000_AUCseg_t2.nii.gz,0.5235,0.0027,0.7663,0.932
BraTS-GLI-00601-000_AUCseg_cc.nii.gz,0,0,0,0
BraTS-GLI-00601-000_AUCseg_t2.nii.gz,0,0,0,0
BraTS-GLI-00324-000_AUCseg_cc.nii.gz,0.865,0.2195,0.7331,0.8845
BraTS-GLI-00324-000_AUCseg_t2.nii.gz,0.3905,0.0233,0.7331,0.8845
BraTS-GLI-00380-000_AUCseg_cc.nii.gz,0.1888,0,0.0085,0.203
BraTS-GLI-00380-000_AUCseg_t2.nii.gz,0.2213,0,0.0085,0.2031
BraTS-GLI-00418-000_AUCseg_cc.nii.gz,0.6688,0.8717,0.777,0.7119
BraTS-GLI-00418-000_AUCseg_t2.nii.gz,0.421,0.0629,0.777,0.7119
BraTS-GLI-01476-000_AUCseg_cc.nii.gz,0.1599,0.0004,0.0118,0.9331
BraTS-GLI-01476-000_AUCseg_t2.nii.gz,0.1805,0.9227,0.0118,0.9331
BraTS-GLI-00834-000_AUCseg_cc.nii.gz,0.5502,0.5535,0.8399,0.708
BraTS-GLI-00834-000_AUCseg_t2.nii.gz,0.521,0.5457,0.8399,0.7079
BraTS-GLI-01103-000_AUCseg_cc.nii.gz,0.4112,0.0099,0.1171,0.8598
BraTS-GLI-01103-000_AUCseg_t2.nii.gz,0.4965,0.6633,0.1171,0.8598
BraTS-GLI-00061-001_AUCseg_cc.nii.gz,0.38,0,0.6112,0.5096
BraTS-GLI-00061-001_AUCseg_t2.nii.gz,0.0221,0.2623,0.6112,0.5095
BraTS-GLI-00331-000_AUCseg_cc.nii.gz,0,0,0,0
BraTS-GLI-00331-000_AUCseg_t2.nii.gz,0,0,0,0
BraTS-GLI-01237-000_AUCseg_cc.nii.gz,0.4792,0.1279,0.8111,0.7462
BraTS-GLI-01237-000_AUCseg_t2.nii.gz,0.5229,0.0786,0.8111,0.7462
BraTS-GLI-00048-000_AUCseg_cc.nii.gz,0.7798,0.7668,0.8223,0.8508
BraTS-GLI-00048-000_AUCseg_t2.nii.gz,0.5508,0.1983,0.8223,0.8508
BraTS-GLI-00737-000_AUCseg_cc.nii.gz,0.0442,0,0.3202,0.0959
BraTS-GLI-00737-000_AUCseg_t2.nii.gz,0.0163,0.0945,0.3202,0.0959
BraTS-GLI-01449-000_AUCseg_cc.nii.gz,0.4478,0,0.6365,0.5861
BraTS-GLI-01449-000_AUCseg_t2.nii.gz,0.3795,0.1989,0.6365,0.5859
BraTS-GLI-00823-000_AUCseg_cc.nii.gz,0.7938,0,0.4961,0.8918
BraTS-GLI-00823-000_AUCseg_t2.nii.gz,0.4904,0.2394,0.4961,0.8918
BraTS-GLI-01240-000_AUCseg_cc.nii.gz,0.1366,0.5534,0.175,0.1545
BraTS-GLI-01240-000_AUCseg_t2.nii.gz,0.1478,0.0387,0.175,0.1545
BraTS-GLI-00143-000_AUCseg_cc.nii.gz,0.5293,0.0038,0.9326,0.7186
BraTS-GLI-00143-000_AUCseg_t2.nii.gz,0.2919,0.2585,0.9326,0.7186
BraTS-GLI-01228-000_AUCseg_cc.nii.gz,0.0813,0,0.1533,0.2133
BraTS-GLI-01228-000_AUCseg_t2.nii.gz,0.073,0.5247,0.1533,0.2133
BraTS-GLI-00480-000_AUCseg_cc.nii.gz,0.3356,0.0559,0.7155,0.8701
BraTS-GLI-00480-000_AUCseg_t2.nii.gz,0.4932,0.8406,0.7155,0.8698
BraTS-GLI-01214-000_AUCseg_cc.nii.gz,0.8032,0.5657,0.8113,0.8755
BraTS-GLI-01214-000_AUCseg_t2.nii.gz,0.546,0.2222,0.8113,0.8751
BraTS-GLI-00312-000_AUCseg_cc.nii.gz,0.8465,0.0014,0.7898,0.9086
BraTS-GLI-00312-000_AUCseg_t2.nii.gz,0.4514,0.1822,0.7898,0.9086
BraTS-GLI-01368-000_AUCseg_cc.nii.gz,0.8638,0,0.7773,0.9014
BraTS-GLI-01368-000_AUCseg_t2.nii.gz,0.4439,0.107,0.7773,0.9014
BraTS-GLI-01433-000_AUCseg_cc.nii.gz,0.4952,0.0058,0,0.3828
BraTS-GLI-01433-000_AUCseg_t2.nii.gz,0.2664,0.2506,0,0.3838
BraTS-GLI-00590-000_AUCseg_cc.nii.gz,0.8841,0.0185,0.5986,0.8719
BraTS-GLI-00590-000_AUCseg_t2.nii.gz,0.4365,0.0091,0.5986,0.872
BraTS-GLI-01083-000_AUCseg_cc.nii.gz,0.82,0.014,0.7974,0.9201
BraTS-GLI-01083-000_AUCseg_t2.nii.gz,0.6051,0.3458,0.7974,0.9201
BraTS-GLI-01526-000_AUCseg_cc.nii.gz,0.2432,0,0,0.9363
BraTS-GLI-01526-000_AUCseg_t2.nii.gz,0.2295,0.7499,0,0.9363
BraTS-GLI-00228-000_AUCseg_cc.nii.gz,0.1313,0,0.2418,0.5982
BraTS-GLI-00228-000_AUCseg_t2.nii.gz,0.0379,0.0021,0.2418,0.5988
BraTS-GLI-00605-000_AUCseg_cc.nii.gz,0.4508,0,0.1136,0.4138
BraTS-GLI-00605-000_AUCseg_t2.nii.gz,0.0733,0.0119,0.1136,0.414
BraTS-GLI-00615-000_AUCseg_cc.nii.gz,0,0,0,0
BraTS-GLI-00615-000_AUCseg_t2.nii.gz,0,0,0,0
BraTS-GLI-00137-000_AUCseg_cc.nii.gz,0.9009,0.0077,0.5076,0.8315
BraTS-GLI-00137-000_AUCseg_t2.nii.gz,0.5683,0.052,0.5076,0.8294
BraTS-GLI-01282-000_AUCseg_cc.nii.gz,0.295,0.0204,0.8812,0.7115
BraTS-GLI-01282-000_AUCseg_t2.nii.gz,0.343,0.8887,0.8812,0.7115
BraTS-GLI-00120-000_AUCseg_cc.nii.gz,0.6472,0.0033,0.6916,0.8686
BraTS-GLI-00120-000_AUCseg_t2.nii.gz,0.5423,0.3067,0.6916,0.8685
BraTS-GLI-00756-000_AUCseg_cc.nii.gz,0.1953,0.1683,0.6768,0.4307
BraTS-GLI-00756-000_AUCseg_t2.nii.gz,0.1697,0.4532,0.6768,0.4304
BraTS-GLI-00158-000_AUCseg_cc.nii.gz,0.8913,0.8075,0.9019,0.9381
BraTS-GLI-00158-000_AUCseg_t2.nii.gz,0.6847,0.3693,0.9019,0.9368
BraTS-GLI-01387-000_AUCseg_cc.nii.gz,0.8012,0,0.5195,0.8261
BraTS-GLI-01387-000_AUCseg_t2.nii.gz,0.6142,0.0429,0.5195,0.8262
BraTS-GLI-00547-000_AUCseg_cc.nii.gz,0.1638,0.7276,0.2801,0.1909
BraTS-GLI-00547-000_AUCseg_t2.nii.gz,0.2257,0.01,0.2801,0.1909
BraTS-GLI-00160-000_AUCseg_cc.nii.gz,0.8978,0.373,0.5212,0.9028
BraTS-GLI-00160-000_AUCseg_t2.nii.gz,0.5152,0.0443,0.5212,0.9028
BraTS-GLI-01393-000_AUCseg_cc.nii.gz,0.9012,0.9341,0.8947,0.9154
BraTS-GLI-01393-000_AUCseg_t2.nii.gz,0.5213,0.1957,0.8947,0.9154
BraTS-GLI-01339-000_AUCseg_cc.nii.gz,0.8564,0.96,0.8439,0.8722
BraTS-GLI-01339-000_AUCseg_t2.nii.gz,0.6754,0.2234,0.8439,0.8722
BraTS-GLI-00443-000_AUCseg_cc.nii.gz,0.3122,0,0.2072,0.2935
BraTS-GLI-00443-000_AUCseg_t2.nii.gz,0.1661,0.0344,0.2072,0.2939
BraTS-GLI-01283-000_AUCseg_cc.nii.gz,0.8887,0.5827,0.8645,0.931
BraTS-GLI-01283-000_AUCseg_t2.nii.gz,0.5341,0.1104,0.8645,0.931
BraTS-GLI-00325-000_AUCseg_cc.nii.gz,0.0718,0,0.683,0.3956
BraTS-GLI-00325-000_AUCseg_t2.nii.gz,0.0729,0.6446,0.683,0.3953
BraTS-GLI-01364-000_AUCseg_cc.nii.gz,0.0881,0,0,0.0822
BraTS-GLI-01364-000_AUCseg_t2.nii.gz,0.0969,0,0,0.0822
BraTS-GLI-00071-000_AUCseg_cc.nii.gz,0.7956,0.8895,0.8276,0.9375
BraTS-GLI-00071-000_AUCseg_t2.nii.gz,0.7614,0.543,0.8276,0.9375
BraTS-GLI-00014-000_AUCseg_cc.nii.gz,0.1451,0,0.0298,0.1414
BraTS-GLI-00014-000_AUCseg_t2.nii.gz,0.1792,0,0.0298,0.1415
BraTS-GLI-01300-000_AUCseg_cc.nii.gz,0.7444,0.0995,0.5196,0.7532
BraTS-GLI-01300-000_AUCseg_t2.nii.gz,0.7366,0.0616,0.5196,0.7533
BraTS-GLI-01110-000_AUCseg_cc.nii.gz,0.4594,0.004,0.0879,0.539
BraTS-GLI-01110-000_AUCseg_t2.nii.gz,0.5122,0.1065,0.0879,0.5395
BraTS-GLI-00782-000_AUCseg_cc.nii.gz,0.5662,0.0009,0.8272,0.9448
BraTS-GLI-00782-000_AUCseg_t2.nii.gz,0.6981,0.6547,0.8272,0.9448
BraTS-GLI-00547-001_AUCseg_cc.nii.gz,0.8335,0,0.785,0.8503
BraTS-GLI-00547-001_AUCseg_t2.nii.gz,0.4411,0.0023,0.785,0.8503
BraTS-GLI-00731-000_AUCseg_cc.nii.gz,0.0453,0,0.0591,0.0502
BraTS-GLI-00731-000_AUCseg_t2.nii.gz,0.0304,0,0.0591,0.0502
BraTS-GLI-00544-000_AUCseg_cc.nii.gz,0.0467,0.0056,0.5094,0.1317
BraTS-GLI-00544-000_AUCseg_t2.nii.gz,0.0265,0.1238,0.5094,0.1317
BraTS-GLI-00548-000_AUCseg_cc.nii.gz,0.8199,0.0093,0.7362,0.8723
BraTS-GLI-00548-000_AUCseg_t2.nii.gz,0.4219,0.1962,0.7362,0.8721
BraTS-GLI-00540-000_AUCseg_cc.nii.gz,0.0719,0,0,0.0707
BraTS-GLI-00540-000_AUCseg_t2.nii.gz,0.1,0,0,0.0707
BraTS-GLI-00289-000_AUCseg_cc.nii.gz,0.3815,0.761,0.7189,0.5192
BraTS-GLI-00289-000_AUCseg_t2.nii.gz,0.3487,0.0666,0.7189,0.5192
BraTS-GLI-00581-000_AUCseg_cc.nii.gz,0.7136,0.0272,0.7008,0.8052
BraTS-GLI-00581-000_AUCseg_t2.nii.gz,0.4693,0.1254,0.7008,0.8044
BraTS-GLI-01289-000_AUCseg_cc.nii.gz,0.8156,0.0037,0.7597,0.9313
BraTS-GLI-01289-000_AUCseg_t2.nii.gz,0.7074,0.4431,0.7597,0.9313
BraTS-GLI-01414-000_AUCseg_cc.nii.gz,0.0778,0,0.4511,0.1817
BraTS-GLI-01414-000_AUCseg_t2.nii.gz,0.0673,0.0503,0.4511,0.1817
BraTS-GLI-00510-000_AUCseg_cc.nii.gz,0.245,0.0144,0.5978,0.4465
BraTS-GLI-00510-000_AUCseg_t2.nii.gz,0.2695,0.2296,0.5978,0.4465
BraTS-GLI-01460-000_AUCseg_cc.nii.gz,0.5006,0.2677,0.8241,0.9098
BraTS-GLI-01460-000_AUCseg_t2.nii.gz,0.5718,0.5828,0.8241,0.9098
BraTS-GLI-01212-000_AUCseg_cc.nii.gz,0.442,0.0051,0.3392,0.5408
BraTS-GLI-01212-000_AUCseg_t2.nii.gz,0.5256,0.1584,0.3392,0.5408
BraTS-GLI-00597-000_AUCseg_cc.nii.gz,0.3672,0,0.0013,0.3627
BraTS-GLI-00597-000_AUCseg_t2.nii.gz,0.3551,0.0002,0.0013,0.363
BraTS-GLI-00260-000_AUCseg_cc.nii.gz,0.6831,0.8954,0.7459,0.7341
BraTS-GLI-00260-000_AUCseg_t2.nii.gz,0.6382,0.2345,0.7459,0.7341
BraTS-GLI-01275-000_AUCseg_cc.nii.gz,0.5641,0,0.5719,0.8884
BraTS-GLI-01275-000_AUCseg_t2.nii.gz,0.4206,0.597,0.5719,0.8884
BraTS-GLI-00444-000_AUCseg_cc.nii.gz,0.3247,0,0.5925,0.7959
BraTS-GLI-00444-000_AUCseg_t2.nii.gz,0.3455,0.0005,0.5925,0.7959
BraTS-GLI-01436-000_AUCseg_cc.nii.gz,0.2089,0,0,0.7449
BraTS-GLI-01436-000_AUCseg_t2.nii.gz,0.2172,0.8598,0,0.7451
BraTS-GLI-01456-000_AUCseg_cc.nii.gz,0.8019,0,0.32,0.7119
BraTS-GLI-01456-000_AUCseg_t2.nii.gz,0.3447,0.0604,0.32,0.7117
BraTS-GLI-01660-000_AUCseg_cc.nii.gz,0.3361,0,0.355,0.3557
BraTS-GLI-01660-000_AUCseg_t2.nii.gz,0.347,0.0279,0.355,0.3557
BraTS-GLI-00477-001_AUCseg_cc.nii.gz,0.2182,0.0429,0.713,0.4995
BraTS-GLI-00477-001_AUCseg_t2.nii.gz,0.1044,0.0443,0.713,0.4988
BraTS-GLI-00544-001_AUCseg_cc.nii.gz,0.1393,0.018,0.4549,0.2632
BraTS-GLI-00544-001_AUCseg_t2.nii.gz,0.1624,0.1877,0.4549,0.2632
BraTS-GLI-00349-000_AUCseg_cc.nii.gz,0.7313,0.0112,0.6762,0.9098
BraTS-GLI-00349-000_AUCseg_t2.nii.gz,0.5953,0.2706,0.6762,0.9098
BraTS-GLI-00016-000_AUCseg_cc.nii.gz,0.5223,0.0034,0.7552,0.7736
BraTS-GLI-00016-000_AUCseg_t2.nii.gz,0.5496,0.763,0.7552,0.7736
BraTS-GLI-01302-000_AUCseg_cc.nii.gz,0.5083,0.0094,0.6267,0.9013
BraTS-GLI-01302-000_AUCseg_t2.nii.gz,0.454,0.1366,0.6267,0.9013
BraTS-GLI-01089-000_AUCseg_cc.nii.gz,0.7356,0.0096,0.912,0.8719
BraTS-GLI-01089-000_AUCseg_t2.nii.gz,0.5005,0.4322,0.912,0.872
BraTS-GLI-01193-000_AUCseg_cc.nii.gz,0.0416,0.1086,0.1716,0.1534
BraTS-GLI-01193-000_AUCseg_t2.nii.gz,0.0249,0.1166,0.1716,0.1533
BraTS-GLI-00654-000_AUCseg_cc.nii.gz,0.0027,0.4079,0.7571,0.5052
BraTS-GLI-00654-000_AUCseg_t2.nii.gz,0.0051,0.6407,0.7571,0.5489
BraTS-GLI-01128-000_AUCseg_cc.nii.gz,0.5454,0,0.5944,0.7603
BraTS-GLI-01128-000_AUCseg_t2.nii.gz,0.6618,0.7187,0.5944,0.7604
BraTS-GLI-01410-000_AUCseg_cc.nii.gz,0.0101,0.0017,0.694,0.6856
BraTS-GLI-01410-000_AUCseg_t2.nii.gz,0.0238,0.5518,0.694,0.6855
BraTS-GLI-00472-000_AUCseg_cc.nii.gz,0.0352,0.0123,0.0129,0.2486
BraTS-GLI-00472-000_AUCseg_t2.nii.gz,0.0338,0.005,0.0129,0.2491
BraTS-GLI-00725-000_AUCseg_cc.nii.gz,0.0307,0,0,0.0897
BraTS-GLI-00725-000_AUCseg_t2.nii.gz,0.039,0,0,0.09
BraTS-GLI-00412-000_AUCseg_cc.nii.gz,0.888,0,0.0052,0.8778
BraTS-GLI-00412-000_AUCseg_t2.nii.gz,0.6153,0,0.0052,0.8778
BraTS-GLI-01377-000_AUCseg_cc.nii.gz,0.3868,0.2046,0.9422,0.7966
BraTS-GLI-01377-000_AUCseg_t2.nii.gz,0.4287,0.0002,0.9422,0.7955
BraTS-GLI-01468-000_AUCseg_cc.nii.gz,0.1024,0.0446,0.4151,0.2435
BraTS-GLI-01468-000_AUCseg_t2.nii.gz,0.0752,0.1516,0.4151,0.2434
BraTS-GLI-01385-000_AUCseg_cc.nii.gz,0.1328,0.0682,0.7482,0.7396
BraTS-GLI-01385-000_AUCseg_t2.nii.gz,0.1548,0.5273,0.7482,0.738
BraTS-GLI-00620-000_AUCseg_cc.nii.gz,0.894,0.8237,0.9057,0.9166
BraTS-GLI-00620-000_AUCseg_t2.nii.gz,0.5447,0.0202,0.9057,0.9166
BraTS-GLI-00021-000_AUCseg_cc.nii.gz,0.0178,0,0,0.017
BraTS-GLI-00021-000_AUCseg_t2.nii.gz,0.0179,0,0,0.017
BraTS-GLI-00778-000_AUCseg_cc.nii.gz,0.1599,0.8505,0.4854,0.2333
BraTS-GLI-00778-000_AUCseg_t2.nii.gz,0.1707,0.1086,0.4854,0.2333
BraTS-GLI-00211-000_AUCseg_cc.nii.gz,0.784,0.0138,0.8576,0.9234
BraTS-GLI-00211-000_AUCseg_t2.nii.gz,0.8195,0.6433,0.8576,0.9234
BraTS-GLI-01305-000_AUCseg_cc.nii.gz,0.2735,0.2239,0.8385,0.7688
BraTS-GLI-01305-000_AUCseg_t2.nii.gz,0.2857,0.4971,0.8385,0.7688
BraTS-GLI-00018-000_AUCseg_cc.nii.gz,0.6323,0.0248,0.6093,0.9239
BraTS-GLI-00018-000_AUCseg_t2.nii.gz,0.5048,0.4299,0.6093,0.9231
BraTS-GLI-00626-000_AUCseg_cc.nii.gz,0,0,0,0
BraTS-GLI-00626-000_AUCseg_t2.nii.gz,0,0,0,0
BraTS-GLI-00033-000_AUCseg_cc.nii.gz,0.8653,0,0.1775,0.9423
BraTS-GLI-00033-000_AUCseg_t2.nii.gz,0.2542,0,0.1775,0.9426
BraTS-GLI-00625-000_AUCseg_cc.nii.gz,0.3077,0.9656,0.6371,0.4445
BraTS-GLI-00625-000_AUCseg_t2.nii.gz,0.2537,0.4518,0.6371,0.4445
BraTS-GLI-01281-000_AUCseg_cc.nii.gz,0.647,0.0017,0.4145,0.6176
BraTS-GLI-01281-000_AUCseg_t2.nii.gz,0.5446,0.1468,0.4145,0.6172
BraTS-GLI-01087-000_AUCseg_cc.nii.gz,0.8917,0.2552,0.829,0.8978
BraTS-GLI-01087-000_AUCseg_t2.nii.gz,0.505,0.0264,0.829,0.8978
BraTS-GLI-00691-001_AUCseg_cc.nii.gz,0.2184,0.0075,0.2765,0.4468
BraTS-GLI-00691-001_AUCseg_t2.nii.gz,0.2717,0.5388,0.2765,0.4472
BraTS-GLI-00391-000_AUCseg_cc.nii.gz,0.002,0.0125,0.2796,0.4282
